cluster	gene	avg_log2FC	p_val_adj	pct.1	pct.2	pct.diff	n_responders	n_nonresponders	p_val	P1	P2	P3	P4	P5	P6	P7	P8	P9
Mast	RPL13A	0.15287190550755891	0.00267848099540818	0.842	0.774	0.06799999999999995	2	2	7.986406450617766e-8	NA	0.3381582263648957	NA	0.6900155854948764	NA	NA	0.6912686661033058	0.18980873836604317	NA
Mast	NSD3	0.2269380320985509	8.751114021023355e-4	0.157	0.093	0.064	2	1	2.6093130243375743e-8	0.6468895817788209	NA	NA	NA	0.722586164900352	NA	NA	NA	0.3999423235858033
Mast	ZFAND5	0.37398671695785335	0.00551724847638775	0.159	0.098	0.061	2	1	1.6450737898466664e-7	NA	NA	0.7151806501444966	NA	NA	0.6729535448050787	NA	NA	0.2886466758170163
Mast	HIST1H1D	0.31638666943254873	1.2024253702690071e-6	0.057	0.015	0.042	2	0	3.585262598452523e-11	0.9411905230775656	NA	NA	NA	0.8752791332845787	NA	NA	NA	NA
Mast	AC016831.5	0.24788351677987103	0.00924034247741201	0.049	0.017	0.032	2	0	2.7551859017866354e-7	0.9784857743870774	0.6266959126909177	NA	NA	NA	NA	NA	NA	NA
Mast	EIF1	0.3676693472642807	0.0227114645667666	0.805	0.774	0.03100000000000002	2	2	6.77186014871686e-7	0.4225941521570902	NA	NA	NA	0.5047270126440293	NA	0.4122710301333141	0.2423099764778476	NA
Mast	MT-CO2	0.7147604636209577	1.12730825914918e-69	0.993	0.966	0.02700000000000002	2	1	3.3612864784697354e-74	0.358398267387086	0.6761186833859227	NA	NA	NA	NA	0.567843510854174	NA	NA
Mast	MT-ATP6	0.3456700484172641	7.959425310350416e-17	0.996	0.984	0.01200000000000001	2	0	2.3732558024779104e-21	0.9511682315641484	1.257793072773266	NA	NA	NA	NA	NA	NA	NA
Mast	SOCS1	1.519020433046591	9.285574155635911e-61	0.445	0.194	0.251	1	0	2.7686725969455277e-65	0.7545824888386693	NA	NA	NA	NA	NA	NA	NA	NA
Mast	ZFP36	0.8099463252571506	1.0041992789727335e-42	0.52	0.271	0.249	1	0	2.994213366845768e-47	0.693089509030695	NA	NA	NA	NA	NA	NA	NA	NA
Mast	RGS1	1.820812151112012	6.670098075362163e-59	0.391	0.143	0.24800000000000005	1	0	1.9888180795999053e-63	1.6925381335224028	NA	NA	NA	NA	NA	NA	NA	NA
Mast	TNFAIP3	1.500277502503666	1.7925430749137574e-50	0.379	0.15	0.229	1	0	5.3448120785787974e-55	NA	NA	0.5759877929761392	NA	NA	NA	NA	NA	NA
Mast	HIST1H4C	1.212056854253652	2.656121958973656e-41	0.459	0.24	0.21900000000000003	1	1	7.919738681417066e-46	NA	NA	NA	NA	0.9915832914117017	NA	0.7470336053844555	NA	NA
Mast	XIST	1.5081836516289702	2.3261657642212372e-84	0.228	0.01	0.218	1	0	6.935910800349565e-89	0.7205659735950054	NA	NA	NA	NA	NA	NA	NA	NA
Mast	BIRC3	0.7259527505221692	3.1735445103884756e-24	0.352	0.18	0.172	1	1	9.462533575014835e-29	NA	1.1322746056687771	NA	NA	NA	NA	NA	NA	0.2866907907506202
Mast	EPB41L4A-AS1	0.7546753614644688	7.969045744777448e-34	0.257	0.088	0.169	1	0	2.3761243201077727e-38	NA	0.7084288297470918	NA	NA	NA	NA	NA	NA	NA
Mast	DNAJC1	0.6280189434684136	1.6162346677570171e-24	0.317	0.153	0.164	1	1	4.819114639385226e-29	NA	NA	NA	NA	0.4688186935285832	NA	NA	NA	0.14866055700941483
Mast	RPL22L1	0.6879078599476907	1.2679545879723639e-21	0.368	0.206	0.162	1	0	3.780650569420847e-26	NA	NA	0.448607308793994	NA	NA	NA	NA	NA	NA
Mast	ZBTB38	0.549208862280407	2.944837040727608e-17	0.426	0.265	0.16099999999999998	1	0	8.780598248934367e-22	NA	1.0185743567244143	NA	NA	NA	NA	NA	NA	NA
Mast	KLF6	0.569181929014714	3.182591109179131e-17	0.381	0.226	0.155	1	0	9.489507749952684e-22	NA	NA	NA	NA	0.8788400360316801	NA	NA	NA	NA
Mast	NAMPT	0.6434788420045467	9.339785958566087e-17	0.418	0.266	0.15199999999999997	1	1	2.78483688907093e-21	1.2578672204353696	NA	NA	NA	NA	NA	NA	NA	0.22615995689367377
Mast	EZR	0.7108866167511949	5.877667426044015e-21	0.262	0.122	0.14	1	0	1.7525396344576343e-25	NA	NA	NA	NA	NA	0.6008467969252875	NA	NA	NA
Mast	HMOX1	0.3876269418974818	3.765317823160441e-9	0.401	0.266	0.135	1	0	1.122701956932566e-13	NA	NA	0.6507413716990521	NA	NA	NA	NA	NA	NA
Mast	YPEL3	0.589041077984985	2.5551587222101163e-21	0.213	0.083	0.13	1	0	7.618697364810413e-26	NA	NA	NA	NA	NA	0.5307735597571137	NA	NA	NA
Mast	ELF1	0.3569609186143734	2.740574732741918e-9	0.444	0.316	0.128	1	0	8.171550875848046e-14	0.6848738174399098	NA	NA	NA	NA	NA	NA	NA	NA
Mast	SELENOK	0.6444914296302637	1.0106501128421549e-13	0.563	0.436	0.12699999999999995	1	0	3.0134477692234327e-18	NA	NA	NA	NA	NA	0.4456617926591748	NA	NA	NA
Mast	PNRC1	0.4050481302615505	3.5190861596763753e-13	0.26	0.138	0.122	1	0	1.0492832487555535e-17	NA	NA	NA	NA	NA	0.9380075499929929	NA	NA	NA
Mast	FOSB	1.000943563629534	2.7049637716112677e-24	0.165	0.047	0.118	1	1	8.065369943381441e-29	NA	NA	NA	NA	0.4302457773763426	NA	NA	NA	0.1976734028114642
Mast	TIPARP	0.6303643156852268	5.626617164811953e-11	0.302	0.186	0.116	1	1	1.6776841686480866e-15	1.0390361587190786	NA	NA	NA	NA	NA	NA	NA	0.3353911386219024
Mast	MAP1LC3B	0.5302727228279427	1.0671826429799266e-8	0.376	0.263	0.113	1	1	3.1820103851748066e-13	NA	NA	NA	NA	NA	0.4703404310269874	NA	NA	0.21615602460851924
Mast	RPS20	0.3980320910532593	7.660977517969091e-21	0.834	0.722	0.112	1	2	2.2842678507868954e-25	NA	NA	NA	0.22458989486683031	NA	NA	0.46017659285966017	0.16450681565393577	NA
Mast	MPHOSPH8	0.3351447878863083	4.874947182373947e-8	0.322	0.211	0.11100000000000002	1	0	1.4535593006064604e-12	NA	NA	NA	NA	NA	0.6604579650549305	NA	NA	NA
Mast	TCF25	0.3055967691965573	3.4204900272571347e-8	0.312	0.201	0.111	1	0	1.0198849148002668e-12	NA	NA	NA	NA	NA	0.6118323619033299	NA	NA	NA
Mast	NBEAL1	0.5026222775300399	2.7204667110287563e-16	0.182	0.075	0.107	1	0	8.111594940153723e-21	NA	NA	NA	NA	1.514479677888547	NA	NA	NA	NA
Mast	DDX24	0.2866295474962679	3.540233969072766e-5	0.484	0.377	0.10699999999999998	1	0	1.0555888750291508e-9	NA	NA	NA	NA	NA	0.41712825977157086	NA	NA	NA
Mast	FOS	0.8822857162496299	5.4539081929653336e-18	0.153	0.051	0.102	1	1	1.626187665622677e-22	NA	NA	NA	NA	0.797862791560813	NA	NA	NA	0.9892844036075944
Mast	FDX1	0.3806016238696384	8.586359171207336e-7	0.287	0.19	0.09699999999999998	1	1	2.5601881958397447e-11	NA	NA	0.43544443266979727	NA	NA	NA	NA	NA	0.1456599132797728
Mast	ISCU	0.3192787047722283	7.970045983025608e-5	0.311	0.219	0.092	1	0	2.376422560386907e-9	NA	NA	0.954428130825389	NA	NA	NA	NA	NA	NA
Mast	RPS11	0.25519837179807503	2.4844697431963373e-11	0.86	0.768	0.09199999999999996	1	2	7.407924572712557e-16	NA	NA	NA	0.4789400022941006	NA	NA	0.5175923229365069	0.1756076308683232	NA
Mast	CREBRF	0.4241248967370982	9.564654103089418e-11	0.17	0.079	0.091	1	0	2.851885653017299e-15	NA	NA	NA	NA	NA	0.8000774798939125	NA	NA	NA
Mast	H3F3B	1.0967624763906372	9.611606361963784e-25	0.867	0.777	0.08999999999999997	1	2	2.8658853724025836e-29	0.5676282875141601	NA	NA	NA	NA	NA	0.2988146872430817	0.22416871796607651	NA
Mast	TOMM20	0.16958968678702613	0.00594385433630577	0.343	0.255	0.08800000000000002	1	0	1.772274535245325e-7	NA	NA	0.43460762189712776	NA	NA	NA	NA	NA	NA
Mast	CDC26	0.24905012412184213	0.00129536139885059	0.27	0.189	0.08100000000000002	1	0	3.8623692493607156e-8	NA	NA	0.375006731808627	NA	NA	NA	NA	NA	NA
Mast	H1FX	0.474893597473674	4.1733596854208475e-15	0.11	0.03	0.08	1	0	1.244367489242307e-19	NA	NA	0.700582129816735	NA	NA	NA	NA	NA	NA
Mast	ANKRD12	0.1915874170587999	0.04060757532671998	0.319	0.24	0.07900000000000001	1	1	1.210792990837855e-6	NA	NA	NA	NA	0.3937201187281807	NA	NA	NA	0.2772606845745762
Mast	HIST1H1E	0.44023780058761186	1.7113210276574495e-17	0.1	0.021	0.079	1	1	5.102632916862811e-22	NA	NA	NA	NA	0.9630681385170716	NA	NA	NA	0.18913944335920096
Mast	PAIP2	0.17804249498021107	0.04847570896948066	0.299	0.223	0.07599999999999998	1	0	1.4453965343634285e-6	NA	NA	NA	NA	NA	0.45726445847388986	NA	NA	NA
Mast	SLC7A5	0.4251104963360595	2.9884371841596893e-10	0.124	0.049	0.075	1	0	8.910600465620161e-15	0.8051129362600962	NA	NA	NA	NA	NA	NA	NA	NA
Mast	SPAG9	0.21077762064500805	0.00326760948267659	0.2	0.13	0.07	1	0	9.743006388802541e-8	NA	NA	NA	NA	0.4343863880903184	NA	NA	NA	NA
Mast	KLF9	0.4079781929651967	1.110994457095648e-11	0.097	0.029	0.068	1	0	3.312643738731134e-16	0.7078486587663195	NA	NA	NA	NA	NA	NA	NA	NA
Mast	HERPUD1	0.39907837012410863	0.00291261368914551	0.204	0.136	0.06799999999999998	1	1	8.684518126142027e-8	1.2323678749042168	NA	NA	NA	NA	NA	NA	NA	0.2367565721539142
Mast	PPIF	0.4256008630038999	3.421328194180003e-9	0.099	0.034	0.065	1	0	1.0201348303953736e-13	NA	NA	0.43104972861972574	NA	NA	NA	NA	NA	NA
Mast	HLA-DRA	0.5281486037584484	1.1344967358897208e-8	0.097	0.034	0.063	1	1	3.3827203049964837e-13	0.7839391281084138	NA	NA	NA	NA	NA	NA	NA	0.5053083255986153
Mast	RPL9	0.2207085490294887	2.0494624414873424e-8	0.896	0.837	0.05900000000000005	1	2	6.110866603516436e-13	NA	0.26688783822454987	NA	NA	NA	NA	0.5245043769265045	0.16563758467660428	NA
Mast	RSBN1	0.21152128661184225	0.00451279660796468	0.144	0.085	0.05899999999999998	1	0	1.3455771387574344e-7	0.7060401441905934	NA	NA	NA	NA	NA	NA	NA	NA
Mast	PACSIN2	0.2629473110048782	6.821772153258944e-4	0.125	0.067	0.05799999999999999	1	0	2.0340426242646983e-8	NA	NA	NA	NA	NA	0.5314745290925263	NA	NA	NA
Mast	BCL2L11	0.29168022628806645	2.1690244417095983e-8	0.08	0.025	0.055	1	0	6.4673637119375e-13	0.9356471002464573	NA	NA	NA	NA	NA	NA	NA	NA
Mast	RPL24	0.19286313808728117	3.626006068517991e-4	0.904	0.851	0.05300000000000005	1	2	1.0811634768077974e-8	NA	NA	0.2406192500191633	NA	NA	NA	0.36027760315026836	0.23762910068555776	NA
Mast	NFIL3	0.3046941993585262	1.4232264866175354e-5	0.089	0.037	0.052	1	0	4.2436236108817914e-10	0.8323569929579077	NA	NA	NA	NA	NA	NA	NA	NA
Mast	AGO2	0.17180998313843932	0.00539085607102587	0.093	0.046	0.047	1	0	1.607387462289307e-7	0.678973628765358	NA	NA	NA	NA	NA	NA	NA	NA
Mast	RPL28	0.3736699240286372	3.771820624347162e-28	0.961	0.916	0.04499999999999993	1	1	1.1246408922258815e-32	NA	0.3600703462607653	NA	NA	NA	NA	0.26901807965503544	NA	NA
Mast	ERN1	0.2753331507414768	0.00534165385701483	0.081	0.038	0.043	1	0	1.5927168754889482e-7	0.6580533026252038	NA	NA	NA	NA	NA	NA	NA	NA
Mast	RCBTB2	0.25748286587927166	3.4460095104861955e-4	0.066	0.025	0.041	1	0	1.0274940397418436e-8	NA	NA	NA	NA	NA	0.695706608872667	NA	NA	NA
Mast	HLA-DRB1	0.3191535035723148	0.00209459212391629	0.072	0.031	0.04099999999999999	1	1	6.24542943501787e-8	0.8435869410357201	NA	NA	NA	NA	NA	NA	NA	0.29014597288631694
Mast	CXCL5	0.44007164183886627	8.138678646037294e-9	0.046	0.006	0.04	1	1	2.4267036335014893e-13	NA	0.50417070652779294	NA	NA	NA	NA	NA	NA	0.2614310663192877
Mast	AL136454.1	0.3090528562164311	6.420065874571717e-6	0.056	0.016	0.04	1	0	1.914266168099385e-10	NA	NA	NA	NA	1.0769381287658333	NA	NA	NA	NA
Mast	AL357060.1	0.22730275732592217	6.535866835664779e-6	0.054	0.014	0.04	1	0	1.9487944527594904e-10	0.977205661729122	NA	NA	NA	NA	NA	NA	NA	NA
Mast	IL1B	0.3648646784603301	1.9538182103221068e-4	0.061	0.021	0.03999999999999999	1	1	5.825684925523605e-9	0.6381216261774199	NA	NA	NA	NA	NA	NA	NA	0.2188923590429336
Mast	FAU	0.16353730209128692	1.5549100368196166e-5	0.96	0.92	0.03999999999999992	1	2	4.6362634528583e-10	NA	0.2602753114992069	NA	NA	NA	NA	0.2646076794210659	0.1904670252748586	NA
Mast	RPS8	0.2286887056949869	1.8244560079480571e-6	0.952	0.916	0.03599999999999992	1	0	5.439966628743686e-11	NA	NA	NA	NA	NA	0.2773117597194874	NA	NA	NA
Mast	MT-CO1	0.5175339212167804	9.885679923027772e-38	0.989	0.974	0.01500000000000001	1	1	2.947605678045134e-42	NA	0.5726081928382474	NA	NA	NA	NA	NA	NA	0.1753145197677961
Mast	FTH1	1.8439227257352824	3.6726958403214215e-244	0.999	0.997	0.002	1	1	1.095084930622405e-248	NA	NA	NA	NA	NA	0.5783689711165527	NA	NA	0.36864395587570176
Mast	MALAT1	0.7287196151450583	4.050818313524192e-107	0.999	0.999	0	1	1	1.2078294214098011e-111	NA	NA	NA	NA	0.3893070422530549	NA	0.19631004200067181	NA	NA
Mast	SERP1	0.6522830387650007	1.9490624276563663e-29	0.601	0.4	0.20099999999999996	0	1	5.811504644452163e-34	NA	NA	NA	NA	NA	NA	NA	NA	0.21758257853802476
Mast	H2AFV	0.737471530411012	7.634146321372146e-30	0.457	0.262	0.195	0	1	2.2762676132661887e-34	NA	NA	NA	NA	NA	NA	NA	NA	0.23008022438563416
Mast	CREM	1.1508493652947984	5.348153737192619e-29	0.407	0.223	0.18399999999999997	0	1	1.5946549398272463e-33	NA	NA	NA	NA	NA	NA	NA	NA	0.24491859834443477
Mast	RPL23	0.49531922514424265	1.4686509702450762e-33	0.864	0.729	0.135	0	2	4.3790654488791113e-38	NA	NA	NA	NA	NA	NA	0.23419437008286528	NA	0.20182646089293857
Mast	SLC2A3	0.49262702566681216	3.276512006049996e-11	0.299	0.181	0.118	0	1	9.76955097516249e-16	NA	NA	NA	NA	NA	NA	NA	NA	0.148786245231864
Mast	PIM3	0.5074512396868303	1.2641962597248058e-13	0.219	0.105	0.114	0	1	3.769444390616034e-18	NA	NA	NA	NA	NA	NA	NA	NA	0.192831380602225
Mast	APLP2	0.4680283845944079	2.430305277222667e-13	0.201	0.094	0.107	0	1	7.246422795702388e-18	NA	NA	NA	NA	NA	NA	NA	NA	0.22344393762690773
Mast	JUND	0.42081059205466786	0.00100004376660659	0.442	0.341	0.10099999999999998	0	1	2.9818229071697586e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.4088246194746896
Mast	UBE2D3	0.31339364290355576	0.00191326748748427	0.369	0.278	0.09099999999999996	0	1	5.7047751430743345e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.2042076412497138
Mast	IL18R1	0.4412787027439591	4.1757431267382126e-8	0.182	0.097	0.08499999999999999	0	1	1.2450781581305421e-12	NA	NA	NA	NA	NA	NA	NA	NA	0.15382044756085034
Mast	RNF114	0.4144210511428654	4.572120595853182e-11	0.139	0.057	0.08200000000000002	0	1	1.3632657271910017e-15	NA	NA	NA	NA	NA	NA	NA	NA	0.15546830527097522
Mast	RUNX3	0.2927399350690578	1.0584955470609845e-4	0.204	0.124	0.07999999999999999	0	3	3.1561081372204198e-9	NA	NA	NA	NA	NA	NA	0.5127090389776576	0.2898222950607363	0.19576110867972496
Mast	BTG2	0.3554846062410223	5.77915223357603e-10	0.135	0.056	0.07900000000000001	0	1	1.7231654343061694e-14	NA	NA	NA	NA	NA	NA	NA	NA	0.20078316090141857
Mast	TSC22D1	0.6669682041748558	2.8027515709465786e-7	0.176	0.097	0.07899999999999999	0	1	8.356943082314326e-12	NA	NA	NA	NA	NA	NA	NA	NA	0.17596077636788193
Mast	GOLGB1	0.18011234608597015	7.073274734729814e-5	0.174	0.099	0.07499999999999998	0	1	2.1090329580564776e-9	NA	NA	NA	NA	NA	NA	NA	NA	0.492002388419541
Mast	DHX36	0.1524537174832188	0.01251216129580531	0.219	0.147	0.07200000000000001	0	1	3.730741635102067e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.19606283241403033
Mast	TSPYL2	0.3224952754285083	1.121511646748208e-7	0.124	0.055	0.069	0	1	3.3440027632780965e-12	NA	NA	NA	NA	NA	NA	NA	NA	0.1847625818703582
Mast	YTHDC1	0.14494200486896247	0.03125786789090546	0.22	0.151	0.069	0	1	9.320134739968232e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.2092768788035344
Mast	ZNF292	0.4546535218684624	1.7442420261804546e-8	0.116	0.048	0.068	0	1	5.200793208242753e-13	NA	NA	NA	NA	NA	NA	NA	NA	0.21916034056714584
Mast	RPS13	0.27430674079571293	3.5401949049164367e-15	0.919	0.855	0.06400000000000006	0	1	1.0555772272993129e-19	NA	NA	NA	NA	NA	NA	0.3299239241408385	NA	NA
Mast	H2AFJ	0.37873871068586307	6.964175092726903e-4	0.157	0.093	0.064	0	1	2.0765028006222506e-8	NA	NA	NA	NA	NA	NA	0.31087694036367136	NA	NA
Mast	EMD	0.1457306600517151	0.01632856493157793	0.165	0.103	0.06200000000000001	0	1	4.868675809999979e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.18142944265178584
Mast	PLEKHA3	0.2040040510287221	9.79368651980297e-4	0.14	0.079	0.06100000000000001	0	1	2.9201760748413648e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.2479029278134941
Mast	CD69	0.5292896161332958	3.606623351937902e-7	0.098	0.039	0.059	0	1	1.075384146919286e-11	NA	NA	NA	NA	NA	NA	NA	NA	0.2822396004878998
Mast	LRRFIP2	0.19559751469644135	0.00915711302241106	0.139	0.083	0.05600000000000001	0	1	2.730369438371716e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.20303620181344129
Mast	RELB	0.23455068695075665	0.00444973977977409	0.114	0.061	0.053	0	1	1.326775532164737e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.1414938186267517
Mast	MXI1	0.272784477504643	4.566889045385586e-7	0.07	0.021	0.049	0	1	1.3617058397595522e-11	NA	NA	NA	NA	NA	NA	NA	NA	0.2215485289073111
Mast	RPL34	0.2448630873930009	1.5253346176061766e-11	0.978	0.945	0.03300000000000003	0	1	4.548078649908096e-16	NA	NA	NA	NA	NA	NA	0.2467808673073444	NA	NA
Mast	APOLD1	0.2110715307451137	0.00610024935512099	0.05	0.017	0.033	0	1	1.81890671927992e-7	NA	NA	NA	NA	NA	NA	0.43922094686048607	NA	NA
Mast	LXN	1.2473568553927326	8.335282287859145e-67	0.473	0.195	0.27799999999999997	NA	NA	2.4853247921340408e-71	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	CPEB4	1.2304999336504208	7.555010930182562e-66	0.4	0.134	0.266	NA	NA	2.252671873749944e-70	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	ACOT7	1.5743288473070085	6.271766668699109e-69	0.376	0.114	0.262	NA	NA	1.8700479064640438e-73	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	AREG	2.5588463087009137	1.5442564273863054e-69	0.369	0.113	0.256	NA	NA	4.604497666486688e-74	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	SYAP1	1.2896484528129442	2.1401393957230036e-57	0.45	0.196	0.254	NA	NA	6.381237389596886e-62	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	SAT1	0.8287747864412742	1.0182880683616137e-37	0.448	0.222	0.226	NA	NA	3.0362218032131116e-42	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	RGS2	1.5784496845423257	1.7089643114945886e-45	0.555	0.332	0.22300000000000003	NA	NA	5.095605914170757e-50	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	CDC42EP3	1.0789322518571605	3.914057705505247e-38	0.471	0.259	0.21199999999999997	NA	NA	1.1670516147370883e-42	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	SEC62	0.511523832079511	1.836107366911594e-26	0.8	0.602	0.1980000000000001	NA	NA	5.4747073973152675e-31	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	CDKN1A	0.8302152628430484	5.7825901988970056e-37	0.304	0.114	0.19	NA	NA	1.724190529816031e-41	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	ZNF331	1.8651762744671927	2.8032739288785915e-53	0.22	0.039	0.181	NA	NA	8.358500592994786e-58	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	SGK1	0.7947975557319438	5.37915387186856e-24	0.421	0.241	0.18	NA	NA	1.6038982264501644e-28	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	BNIP3L	0.8763253700900525	4.081963003669229e-31	0.287	0.116	0.171	NA	NA	1.2171158100272015e-35	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	IFITM3	0.6462912669847958	3.6647791560355263e-19	0.469	0.3	0.16899999999999998	NA	NA	1.0927244188787423e-23	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	CD55	0.622648862663362	1.7342216792517597e-22	0.334	0.17	0.164	NA	NA	5.1709156158738125e-27	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	GADD45B	0.9543040140068592	5.035572964961571e-25	0.255	0.104	0.15100000000000002	NA	NA	1.5014529682633344e-29	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	PRKX	0.6344404527405585	8.823247548018223e-21	0.297	0.146	0.151	NA	NA	2.6308210233222677e-25	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	IRS2	0.8331006613341175	1.6362388718916067e-38	0.19	0.04	0.15	NA	NA	4.878761022993638e-43	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	VEGFA	0.7738271809730266	7.457331833280299e-20	0.279	0.137	0.14200000000000002	NA	NA	2.223546971578597e-24	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	MAFF	1.13230870319697	1.749280658433382e-37	0.164	0.028	0.136	NA	NA	5.2158168597810894e-42	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	MEG3	0.8959615730160768	1.8047532370058267e-24	0.213	0.079	0.134	NA	NA	5.381219026196633e-29	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	MAF	0.7545004712040474	1.0050959727537884e-22	0.215	0.081	0.134	NA	NA	2.9968870318855876e-27	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	HES4	0.9978756020613432	1.9628035281114772e-35	0.161	0.028	0.133	NA	NA	5.85247637936513e-40	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	LITAF	0.6987770769003309	3.3593888571466127e-18	0.265	0.132	0.133	NA	NA	1.0016664252926868e-22	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	DDIT3	0.7002563203214431	2.2536047494904875e-17	0.266	0.134	0.132	NA	NA	6.719556173565769e-22	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	SNHG12	0.7849527610917427	2.958131864589477e-21	0.214	0.084	0.13	NA	NA	8.820239324317125e-26	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	PAG1	0.36360095470531406	3.756303349846549e-11	0.331	0.203	0.128	NA	NA	1.1200141182678002e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	STARD10	0.6271996876888911	7.630199547745015e-22	0.202	0.075	0.127	NA	NA	2.275090806769937e-26	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	REL	0.6493125228573702	1.0050732351388565e-15	0.264	0.137	0.127	NA	NA	2.9968192353117554e-20	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	RNF145	0.38175962404220654	8.810626985674421e-11	0.324	0.2	0.124	NA	NA	2.6270579598289762e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	FOSL2	0.4678873544931086	8.348831701009205e-12	0.292	0.168	0.12399999999999996	NA	NA	2.4893648103671075e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	ELL2	0.6764477521125927	2.005671950275067e-20	0.193	0.072	0.121	NA	NA	5.980296828299442e-25	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	NR4A2	1.3048905251609209	2.5306331645875578e-30	0.144	0.026	0.118	NA	NA	7.545569695830275e-35	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	RNF130	0.3786615967975034	3.6537751362908932e-9	0.314	0.2	0.114	NA	NA	1.0894433586650645e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	ADAM8	0.617322885542122	2.686270717271906e-25	0.146	0.034	0.112	NA	NA	8.009633005164011e-30	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	BZW1	0.27937612535593637	1.2950705658041608e-4	0.606	0.494	0.112	NA	NA	3.861502074673984e-9	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	SELENOW	0.16581815160260538	4.9008555828420754e-8	0.296	0.185	0.111	NA	NA	1.461284388705968e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	JARID2	0.5171339742593493	2.9531925309226818e-15	0.193	0.084	0.109	NA	NA	8.805511750619242e-20	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	RHOB	0.8111992100345339	5.0836825295545655e-31	0.12	0.014	0.106	NA	NA	1.515797760616186e-35	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	WASF2	0.4676958316558276	3.2221542797822615e-10	0.247	0.142	0.105	NA	NA	9.607472955400624e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	CLU	0.6343998739112047	4.8819976411695496e-8	0.375	0.27	0.10499999999999998	NA	NA	1.4556615305532677e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	TESC	0.3807262794180819	7.012669594864597e-9	0.248	0.145	0.103	NA	NA	2.0909623695105842e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	ARRDC3	0.3751676845940327	3.358220696647273e-11	0.195	0.093	0.102	NA	NA	1.001318115763395e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	PHACTR4	0.5368067899842556	1.3238141988583453e-12	0.187	0.088	0.099	NA	NA	3.94720674714755e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	FAM177A1	0.3975496230841371	9.910436818402932e-7	0.29	0.191	0.09899999999999998	NA	NA	2.954987422745224e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	DCXR	0.31436920322990947	4.870845104223524e-7	0.262	0.164	0.098	NA	NA	1.4523361870783959e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mast	DUSP10	0.4032983277952394	1.1517982613951456e-12	0.169	0.073	0.09600000000000002	NA	NA	3.434308132253401e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
